mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	109
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	110
11	11	40	40	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	111
11	11	42	42	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	112
11	11	43	43	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	113
11	11	40	40	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	114
11	11	42	42	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	115
11	11	43	43	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	116
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	117
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	118
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	119
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	120
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	121
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	122
12	12	44	44	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	123
12	12	45	45	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	124
12	12	46	46	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	125
12	12	44	44	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	126
12	12	45	45	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	127
12	12	46	46	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	128
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	129
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	130
13	13	50	50	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	131
13	13	50	50	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	132
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	133
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	134
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	135
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	136
14	14	52	52	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	137
14	14	54	54	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	138
14	14	52	52	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	139
14	14	54	54	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	140
15	15	56	56	4.0	0	0	Chord	4/4	1	1	1	1	1	141
15	15	56	56	4.0	0	0	Chord	4/4	2	1	1	1	1	142
15	15	56	56	4.0	0	0	Chord	4/4	3	1	1	1	1	143
15	15	56	56	4.0	0	0	Chord	4/4	4	1	1	1	1	144
